"Plot","plot.stratum","Code","trunk","tree.ID","Lianas.n","dw.number","dw.percent","height","Block","Forest","Caco","elevation","slope.var"
"KP6-S3","KP6-S3 UN","KP6-S3-C3-UN",12.095775674984,"T1015",0,0,5,1.5,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 UN","KP6-S3-C4-UN",8.59436692696235,"T1016",5,0,5,1.5,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 CA","KP6-S3-D1-CA",20.6901426019464,"T1017",4,0,5,9,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 CA","KP6-S3-D2-CA",20.6901426019464,"T1017",NA,NA,NA,19,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 CA","KP6-S3-D3-CA",20.6901426019464,"T1017",NA,NA,NA,23,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 CA","KP6-S3-D4-CA",20.6901426019464,"T1017",NA,NA,NA,18,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 UN","KP6-S3-D1-UN",9.54929658551372,"T1021",3,0,5,1.5,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 UN","KP6-S3-D2-UN",6.36619772367581,"T1022",1,0,5,1.5,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 UN","KP6-S3-D3-UN",11.7774657888003,"T1023",1,1,20,1.5,"KP6","Kausi Primary",62.88,296,26.5
"KP6-S3","KP6-S3 UN","KP6-S3-D4-UN",8.59436692696235,"T1024",3,0,5,1.5,"KP6","Kausi Primary",62.88,296,26.5
"NP1-S1","NP1-S1 CA","NP1-S1-A1-CA",149.605646506382,"T1",20,7,20,31,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-A2-CA",19.0985931710274,"T2",0,3,30,14,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-A3-CA",24.8281711223357,"T3",1,3,20,16,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-A4-CA",17.1887338539247,"T4",0,31,20,15,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-A1-UN",11.7774657888003,"T5",0,2,10,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-A2-UN",8.59436692696235,"T6",3,3,40,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-A3-UN",8.27605704077856,"T7",0,3,30,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-A4-UN",7.32112738222719,"T8",2,1,20,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-B1-CA",23.2366216914167,"T9",1,0,5,16,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-B2-CA",23.2366216914167,"T9",1,0,5,16,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-B3-CA",147.059167416911,"T11",5,1,10,28,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-B4-CA",14.3239448782706,"T33",1,0,5,12,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-B1-UN",7.63943726841098,"T13",0,1,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-B2-UN",6.36619772367581,"T14",0,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-B3-UN",9.86760647169751,"T15",0,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-B4-UN",5.41126806512444,"T16",0,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-C1-CA",12.4140855611678,"T17",1,0,5,16,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-C2-CA",147.059167416911,"T11",5,1,10,18,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-C3-CA",147.059167416911,"T11",5,1,10,27,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-C4-CA",32.7859182769304,"T20",7,2,10,22,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-C1-UN",5.72957795130823,"T21",0,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-C2-UN",8.91267681314614,"T22",1,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-C3-UN",6.04788783749202,"T23",2,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-C4-UN",14.0056349920868,"T24",1,2,10,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-D1-CA",147.059167416911,"T11",5,1,10,28,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-D2-CA",147.059167416911,"T11",5,1,10,27,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-D3-CA",55.7042300821634,"T27",0,0,5,22,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 CA","NP1-S1-D4-CA",27.374650211806,"T28",6,0,5,22,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-D1-UN",9.23098669932993,"T29",2,1,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-D2-UN",5.09295817894065,"T30",0,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-D3-UN",8.59436692696235,"T31",0,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S1","NP1-S1 UN","NP1-S1-D4-UN",9.23098669932993,"T32",1,0,5,1.5,"NP1","Numba Primary",56.26,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-A1-CA",14.3239448782706,"T33",2,0,5,10,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-A2-CA",NA,"T34",10,7,20,22,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-A3-CA",NA,"T34",10,7,20,21,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-A4-CA",NA,"T34",6,6,20,20,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-A1-UN",6.04788783749202,"T37",0,4,25,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-A2-UN",3.18309886183791,"T38",0,3,20,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-A3-UN",5.72957795130823,"T39",0,2,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-A4-UN",4.13802852038928,"T40",NA,NA,NA,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-B1-CA",65.5718365538609,"T41",5,2,5,29,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-B2-CA",NA,"T34",10,7,20,23,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-B3-CA",74.1662034808232,"T43",7,3,5,23,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-B4-CA",74.1662034808232,"T43",7,3,5,16,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-B1-UN",10.1859163578813,"T45",1,0,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-B2-UN",10.5042262440651,"T46",1,1,15,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-B3-UN",13.687325105903,"T47",0,1,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-B4-UN",5.09295817894065,"T48",1,0,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-C1-CA",65.5718365538609,"T41",5,2,5,22,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-C2-CA",26.4197205532546,"T55",0,0,5,17,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-C3-CA",19.735212943395,"T51",2,1,5,18,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-C4-CA",74.1662034808232,"T43",7,3,5,16,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-C1-UN",3.81971863420549,"T53",0,0,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-C2-UN",6.6845076098596,"T54",1,0,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-C3-UN",26.4197205532546,"T55",2,1,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-C4-UN",10.8225361302489,"T56",3,4,10,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-D1-CA",13.3690152197192,"T57",4,1,5,24,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-D2-CA",17.1887338539247,"T58",2,3,10,15,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-D3-CA",21.9633821466816,"T59",5,2,5,22,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 CA","NP1-S2-D4-CA",21.9633821466816,"T59",5,2,5,23,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-D1-UN",13.3690152197192,"T61",3,0,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-D2-UN",10.8225361302489,"T62",0,1,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-D3-UN",16.8704239677409,"T63",4,2,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S2","NP1-S2 UN","NP1-S2-D4-UN",4.13802852038928,"T64",2,1,5,1.5,"NP1","Numba Primary",60.12,876,4.85
"NP1-S3","NP1-S3 CA","NP1-S3-A1-CA",41.6985950900766,"T65",2,0,5,12,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-A2-CA",26.1014106670708,"T66",2,0,5,19,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-A3-CA",24.1915513499681,"T67",3,0,5,16,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-A4-CA",26.1014106670708,"T68",3,0,5,23,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-A1-UN",26.1014106670708,"T66",5,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-A2-UN",7.0028174960434,"T70",2,1,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-A3-UN",7.32112738222719,"T71",2,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-A4-UN",8.59436692696235,"T72",4,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-B1-CA",21.326762374314,"T108",1,0,5,14,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-B2-CA",25.4647908947033,"T74",3,0,5,18,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-B3-CA",26.1014106670708,"T68",3,0,5,18,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-B4-CA",26.1014106670708,"T68",3,0,5,22,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-B1-UN",7.32112738222719,"T77",0,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-B2-UN",63.6619772367581,"T78",1,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-B3-UN",7.95774715459477,"T79",1,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-B4-UN",6.6845076098596,"T80",0,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-C1-CA",29.6028194150925,"T116",3,1,20,14,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-C2-CA",15.278874536822,"T82",1,1,5,18,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-C3-CA",30.5577490736439,"T83",2,0,5,20,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-C4-CA",14.9605646506382,"T84",2,0,5,22,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-C1-UN",3.18309886183791,"T85",0,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-C2-UN",15.5971844230057,"T86",4,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-C3-UN",13.687325105903,"T87",1,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-C4-UN",10.8225361302489,"T88",1,4,10,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-D1-CA",29.6028194150925,"T116",3,1,20,13,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-D2-CA",15.5971844230057,"T90",1,1,10,17,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-D3-CA",14.9605646506382,"T95",1,1,10,9,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 CA","NP1-S3-D4-CA",22.6000019190491,"T92",2,0,5,14,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-D1-UN",6.04788783749202,"T93",2,0,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-D2-UN",12.7323954473516,"T94",3,1,10,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-D3-UN",14.9605646506382,"T95",3,0,10,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S3","NP1-S3 UN","NP1-S3-D4-UN",7.0028174960434,"T96",1,1,5,1.5,"NP1","Numba Primary",60.78,876,9.05
"NP1-S4","NP1-S4 CA","NP1-S4-A1-CA",33.422538049298,"T97",1,1,5,19,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-A2-CA",27.0563403256222,"T98",7,2,5,14,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-A3-CA",55.7042300821634,"T27",7,2,5,21,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-A4-CA",55.7042300821634,"T27",7,2,5,20,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-A1-UN",6.36619772367581,"T101",1,0,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-A2-UN",6.36619772367581,"T102",1,0,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-A3-UN",10.5042262440651,"T103",1,0,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-A4-UN",5.72957795130823,"T104",1,2,10,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-B1-CA",33.422538049298,"T97",3,1,5,15,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-B2-CA",17.1887338539247,"T106",2,1,5,15,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-B3-CA",24.1915513499681,"T107",3,1,5,13,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-B4-CA",21.326762374314,"T108",1,0,5,15,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-B1-UN",5.72957795130823,"T109",1,1,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-B2-UN",24.1915513499681,"T107",30,1,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-B3-UN",12.4140855611678,"T111",2,1,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-B4-UN",9.54929658551372,"T112",0,1,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-C1-CA",80.2140913183153,"T113",1,6,20,20,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-C2-CA",80.2140913183153,"T113",2,3,10,15,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-C3-CA",80.2140913183153,"T113",4,4,20,18,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-C4-CA",29.6028194150925,"T116",9,4,15,16,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-C1-UN",8.91267681314614,"T117",1,2,10,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-C2-UN",3.5014087480217,"T118",1,2,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-C3-UN",7.0028174960434,"T119",2,1,5,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-C4-UN",9.54929658551372,"T120",1,3,15,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-D1-CA",28.6478897565412,"T121",5,6,15,16,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-D2-CA",28.6478897565412,"T121",5,6,15,17,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-D3-CA",29.2845095289087,"T116",20,1,20,19,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 CA","NP1-S4-D4-CA",29.2845095289087,"T116",8,1,20,16,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-D1-UN",5.41126806512444,"T125",2,3,20,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-D2-UN",8.27605704077856,"T126",1,4,40,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-D3-UN",8.59436692696235,"T127",1,2,15,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S4","NP1-S4 UN","NP1-S4-D4-UN",10.5042262440651,"T128",1,2,25,1.5,"NP1","Numba Primary",60.06,876,7.15
"NP1-S5","NP1-S5 CA","NP1-S5-A1-CA",133.690152197192,"T129",6,6,20,25,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-A2-CA",133.690152197192,"T129",6,6,20,26,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-A3-CA",21.0084524881302,"T131",4,4,10,20,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-A4-CA",30.2394391874601,"T132",5,1,5,10,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-A1-UN",12.7323954473516,"T133",0,1,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-A2-UN",4.45633840657307,"T134",0,0,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-A3-UN",7.0028174960434,"T135",1,1,10,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-A4-UN",11.1408460164327,"T136",2,1,20,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-B1-CA",70.0281749604339,"T137",7,3,5,16,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-B2-CA",21.0084524881302,"T131",5,1,5,21,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-B3-CA",21.0084524881302,"T131",9,1,5,18,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-B4-CA",23.5549315776005,"T140",1,0,5,20,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-B1-UN",20.6901426019464,"T141",0,1,20,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-B2-UN",7.0028174960434,"T142",1,1,10,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-B3-UN",13.3690152197192,"T143",5,1,15,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-B4-UN",4.45633840657307,"T144",1,1,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-C1-CA",21.0084524881302,"T131",7,3,5,17,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-C2-CA",55.7042300821634,"T146",10,1,5,26,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-C3-CA",60.4788783749202,"T147",5,3,5,22,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-C4-CA",60.4788783749202,"T147",5,3,5,19,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-C1-UN",20.6901426019464,"T149",3,2,10,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-C2-UN",5.41126806512444,"T150",1,1,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-C3-UN",7.95774715459477,"T151",3,1,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-C4-UN",4.45633840657307,"T152",2,0,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-D1-CA",55.7042300821634,"T153",6,1,5,15,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-D2-CA",55.7042300821634,"T153",18,3,5,21,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-D3-CA",55.7042300821634,"T140",5,3,5,18,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 CA","NP1-S5-D4-CA",15.278874536822,"T156",5,3,5,16,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-D1-UN",6.6845076098596,"T157",1,2,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-D2-UN",7.95774715459477,"T158",1,3,20,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-D3-UN",15.9154943091895,"T159",1,1,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP1-S5","NP1-S5 UN","NP1-S5-D4-UN",8.27605704077856,"T160",0,2,5,1.5,"NP1","Numba Primary",59.75,876,9.4
"NP2-S1","NP2-S1 CA","NP2-S1-A1-CA",10.1859163578813,"T161",0,1,10,10,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-A2-CA",10.8225361302489,"T162",1,0,5,6,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-A3-CA",11.4591559026165,"T163",1,0,5,9,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-A4-CA",68.1183156433312,"T164",20,9,20,18,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-A1-UN",10.5042262440651,"T165",3,2,10,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-A2-UN",7.63943726841098,"T166",1,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-A3-UN",8.59436692696235,"T167",2,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-A4-UN",10.5042262440651,"T168",2,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-B1-CA",55.7042300821634,"T169",6,5,10,14,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-B2-CA",14.9605646506382,"T170",3,0,5,13,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-B3-CA",28.6478897565412,"T171",4,1,5,14,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-B4-CA",68.1183156433312,"T164",20,9,20,16,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-B1-UN",5.41126806512444,"T173",0,1,10,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-B2-UN",5.41126806512444,"T174",5,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-B3-UN",12.095775674984,"T175",4,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 UN","NP2-S1-B4-UN",4.45633840657307,"T176",9,0,5,1.5,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-C1-CA",55.7042300821634,"T169",6,5,10,12,"NP2","Numba Primary",75.8,872,21.4
"NP2-S1","NP2-S1 CA","NP2-S1-C2-CA",55.7042300821634,"T169",6,5,10,23,"NP2","Numba Primary",75.8,872,21.4
